115-CD45,139-CD45RA,142-CD19,144-CD11b,145-CD4,146-CD8,148-CD34,147-CD20,158-CD33,160-CD123,167-CD38,170-CD90,110_114-CD3
4.8522,2.70712,-0.33598,1.53538,-0.16546,-0.22526,-0.01241,-0.05592,-0.33709,-0.04463,4.45721,0.65953,-0.27001
1.78765,-0.43351,-0.14775,-0.16854,0.4152,-0.58209,-0.01176,-0.17134,0.20234,-0.1245,6.03285,-0.10149,1.03243
4.49813,1.6067,-0.14849,-0.04338,3.53362,1.67811,0.31634,-0.03143,0.27717,-0.24058,3.11957,-0.16961,4.99096
4.77532,0.78107,0.00467,-0.05451,0.17158,4.49914,-0.10469,0.58756,-0.99956,-0.16215,2.2653,0.66003,3.31031
1.05623,-0.05975,-0.11363,1.26717,-0.09148,-0.10404,-0.15487,-0.11235,0.51198,0.63303,1.08209,1.38572,0.95804
1.57385,0.29684,1.24497,1.94589,-0.0473,-0.46519,0.23772,-0.09327,1.21408,0.26781,2.11155,-0.15968,2.72725
4.61558,-0.29902,-0.14884,-0.11526,3.95672,1.52138,1.30124,0.07321,-0.12183,-0.33562,2.41329,-0.16767,4.20225
3.24453,0.03528,0.52061,1.98366,-0.04894,-1.04486,-0.14076,0.37485,2.75996,1.11673,2.44525,-0.03981,2.04953
1.03693,-0.27501,-0.04121,-0.32066,-0.18532,-0.13084,-0.00058,-0.06822,0.59206,-0.00354,0.0944,-0.14962,0.73977
4.49905,3.79315,-0.00033,0.20075,-0.11979,4.59584,0.22963,0.22464,0.0839,0.36147,0.48514,-0.0054,3.77334
4.88422,1.30727,-0.10044,0.43523,0.36593,2.20664,0.28002,0.96469,0.95065,-0.12779,1.3656,0.66649,4.37798
4.74501,2.66421,-0.27524,-0.17295,3.69919,0.65946,-0.048,-0.16037,-0.02227,-0.17338,2.19937,-0.07166,4.29825
4.08227,-0.2181,-0.11379,1.32481,0.2464,0.23165,-0.0339,-0.18156,-0.17118,0.77179,0.58421,-0.16848,1.52038
4.73327,3.05047,-0.22791,-0.21551,2.3771,4.80438,0.23017,1.03438,0.79007,-1.04265,1.71042,0.58297,3.60419
4.76696,1.57033,-0.04552,-0.04494,0.24065,4.25123,-0.05014,0.39015,-1.01164,-0.05071,-0.76503,1.46269,3.94754
4.65559,3.55881,-0.00362,-0.13181,-0.06067,4.81808,-0.02219,0.85333,0.43347,2.19636,1.19364,0.85153,4.22687
-0.4663,0.80427,0.85314,0.10534,-0.15278,-0.50651,-0.01714,-0.18615,-0.51181,0.47847,2.82331,1.71512,5.11016
4.45685,0.83234,-0.00642,-0.03105,0.21719,1.16061,-0.12224,0.38117,1.01348,0.35513,0.71701,-0.16895,3.8388
4.33987,3.39572,-0.16693,-0.24953,0.28532,3.79782,-0.16846,1.08456,-0.0432,-0.13827,1.57764,-0.48077,4.25042
4.46803,3.3796,1.15823,0.1938,0.10345,-0.04514,-0.08527,2.58923,0.69281,0.15241,1.40557,1.0746,1.90755
0.96052,-0.55176,-0.15899,-0.06943,-0.30392,0.21283,0.46608,-0.06158,0.38328,0.01032,0.24147,0.60157,1.87625
4.33897,-0.08356,0.03615,0.66909,3.77394,-0.51776,0.09392,0.33455,-0.36323,0.36962,5.57971,0.01011,4.66768
5.05584,0.88277,-0.08395,-0.20633,3.54873,0.5035,-0.16836,-0.07319,-0.19682,1.34413,1.31066,0.48611,5.22313
4.6085,0.0356,-0.02806,0.4341,3.22894,2.19416,0.49404,-0.43445,2.07167,-0.4004,2.75416,1.29372,4.53171
4.5143,3.73242,2.25086,0.33075,3.38739,1.19331,0.93513,1.93716,-0.11572,1.7243,3.52065,0.3395,4.28094
4.10853,0.85457,-0.11772,-0.03312,-0.68499,4.26506,-0.14146,1.06692,-0.227,-0.03936,2.12876,1.10488,3.71317
3.92661,4.55965,2.30364,0.93353,0.25505,0.2223,1.81986,4.22909,0.69466,-0.0207,5.06782,0.73109,-1.11936
-0.23755,0.26422,0.58781,0.9207,-0.07373,0.96441,0.15033,-0.08545,0.28767,-0.07495,2.35821,1.83657,0.24667
3.75765,2.64694,1.62612,1.31853,-0.06828,-0.29431,1.87692,0.96727,3.3438,1.60022,5.06156,1.79713,1.79868
3.65855,3.21526,-0.07912,1.6417,0.23642,4.11017,-0.15956,0.25135,0.17089,0.22074,2.56391,-0.14039,2.93491
2.12189,0.23609,-0.09565,2.58663,0.19293,-0.29244,0.43029,-0.15488,3.37721,1.57647,2.53317,-0.05575,1.65296
4.07068,1.02338,0.48308,2.23956,1.6928,-0.71742,0.98601,0.9296,4.41037,1.41716,4.02684,-0.16356,0.34667
2.48117,-0.24845,-0.49788,0.32986,-0.13187,0.32963,-0.04542,-0.02742,2.36493,6.29367,4.80051,-0.04306,1.44968
4.64147,3.43396,-0.05933,0.9669,0.08536,2.10728,-0.10043,-0.0449,1.08086,-0.17458,4.20341,-0.10002,1.87804
2.80622,1.60802,2.08536,0.30566,-0.20468,-0.13741,-0.18362,-0.07121,0.56585,-0.09594,5.99544,0.30258,-1.04779
-0.36725,0.29884,0.93763,-0.25038,1.35146,-0.57035,-0.13444,-0.12896,1.00875,-0.31423,1.29918,0.64942,1.28905
4.89518,1.06495,-0.15628,-0.3726,-0.2375,3.36591,0.67789,-0.18131,1.02589,-0.01441,0.6501,-0.12579,4.69885
4.31584,-0.0177,-0.01281,3.09554,0.88891,-0.02471,0.33363,-0.69674,4.28759,2.42285,3.19042,0.30748,1.40041
4.48752,1.52223,2.50983,-0.15287,0.73681,3.32092,-0.15981,2.76029,0.76729,1.41437,1.51143,0.00899,1.63779
3.75274,2.17026,-0.08459,-0.016,2.96477,0.19516,-0.68494,0.19074,-0.05892,1.8885,2.86875,0.39504,3.97601
3.40688,1.46553,0.6299,2.92174,0.56436,2.97393,0.58719,1.46401,3.20423,2.09523,2.6776,0.39232,1.55367
3.97178,3.7644,3.13288,-0.42134,0.43485,0.33061,0.74854,3.31491,-0.03658,0.0095,1.00352,0.08053,-0.21439
-0.59016,-0.31424,-0.50937,-0.32938,-0.20355,0.14285,-0.13136,-0.06633,-0.27964,-0.03494,0.25543,1.05545,-0.58848
4.65004,3.84419,-0.22047,1.14413,-0.04641,-0.18797,1.0819,-0.5167,0.6137,-0.12085,5.99153,-0.19112,-0.63594
4.41086,0.1387,0.11108,-0.15226,3.41172,1.56611,-0.05549,-0.08742,1.38967,0.67473,1.52562,-0.10597,4.37169
3.55385,2.59445,-0.08328,0.00398,2.31905,1.55375,-0.1464,-0.12473,-0.21608,-0.13793,1.8732,0.67674,4.85337
4.05975,2.38366,-0.1229,-0.15302,2.04221,-0.13267,-0.23762,-0.162,-0.43568,-0.02305,4.11706,0.96993,4.57181
4.00184,1.33358,-0.11607,-0.0323,-0.06629,-0.07826,-0.09707,-0.04265,-0.12015,-0.17799,6.73543,-0.02182,-1.70228
3.82505,0.94185,0.27758,-0.10133,3.04774,0.39737,0.54749,-0.00065,-0.50305,-0.15822,2.94611,0.35884,5.13528
5.15395,1.17856,0.21701,-0.3201,-0.14388,3.78485,-0.0234,-0.15051,1.59056,-0.04134,0.56589,0.73351,4.64752
4.56256,2.10147,-0.13498,-0.03362,4.0596,-0.79298,0.55235,-0.98098,-0.30422,-0.19899,0.68434,0.12679,4.72872
4.65276,-0.29768,0.08246,1.19399,-0.08719,2.90607,-0.01101,0.80899,0.96244,-0.09393,-0.48754,0.00906,-1.53968
5.56112,3.05954,3.43239,2.98534,2.39824,0.93026,0.76808,3.26641,5.53408,2.222,4.83684,0.66039,2.81204
1.58972,1.14645,-0.08339,2.03801,-0.05884,-0.10772,-0.09547,1.73402,1.55798,1.3569,3.03425,0.17999,1.54918
3.45953,3.43088,0.4865,0.5536,-0.10844,0.10022,-0.10578,-0.11325,0.96279,-0.19002,2.93383,0.3688,0.05661
4.51032,0.87572,-0.16704,2.95501,2.58632,-0.05982,-0.04927,-0.0114,3.93382,2.52463,3.12712,0.67585,-0.6102
1.6715,-0.13536,-0.16214,-0.06571,2.06047,-0.37797,-0.07476,0.08226,2.86537,0.16209,3.20738,0.96457,2.31507
3.91968,1.73591,-0.1398,0.53401,0.08811,0.43945,-0.15178,-0.03521,-0.40507,-0.01402,1.60873,0.89049,-0.55934
3.85736,2.24211,-0.07521,2.32188,1.17644,0.3043,0.75977,-0.0788,3.77393,2.6438,4.49869,0.59747,1.32554
4.00363,1.90087,-0.21854,1.56241,0.91301,0.9419,2.3178,-0.12956,4.12372,0.03328,4.68714,0.37637,-0.5304
3.06339,2.21955,2.06213,1.53025,0.30042,0.23215,1.08792,0.28702,-0.10429,1.01451,3.67932,-0.05986,-0.24798
4.68816,-0.32051,-0.09474,3.29113,2.05584,-0.11731,0.16704,0.31328,5.10518,2.44134,4.12677,0.08357,-0.95625
3.66093,2.15708,2.2804,-0.15252,-0.13594,-0.12921,0.38555,1.97412,-0.16041,1.24305,2.086,-0.07793,-0.692
2.59332,1.39441,-0.50621,0.46518,-0.0287,-0.26968,2.82054,-0.06517,0.51596,1.3941,5.51221,-0.07939,3.10038
4.74124,1.25166,-0.0491,-0.15761,-0.13191,4.35896,-0.0774,0.92674,-0.08054,-0.1676,3.80425,-0.38896,4.40757
4.24924,3.94915,-0.03641,0.91759,3.93689,1.51238,-0.00863,0.7557,-0.04474,-0.01597,1.97802,0.88998,4.68169
3.55556,1.19413,-0.02064,1.67716,2.82752,-0.11726,1.1059,-0.15658,4.17504,0.35743,5.4015,0.03517,2.44764
4.40732,0.93191,-0.14692,3.84194,0.0677,1.13407,0.00199,-0.12154,3.98834,1.57145,3.08767,1.23352,-0.90067
5.19295,0.32103,-0.30796,-0.27541,3.49674,1.33132,-0.0408,-0.19064,-0.24905,0.5804,2.42332,-0.09441,4.94975
2.8254,0.36525,0.46143,-0.08171,0.83083,0.2847,2.37428,0.31824,1.95134,3.95819,5.71248,-0.30966,-1.74985
4.93634,1.16257,-0.30555,2.94426,2.75802,0.35318,0.39647,-0.37133,5.55388,2.01192,4.40415,-0.02348,-1.5418
4.70532,1.17251,1.34852,0.68985,-0.33689,-0.03329,-0.00819,1.28674,0.90266,2.12193,2.98081,1.14469,-0.92677
4.55038,3.40674,3.05708,-0.15178,-0.36524,-0.32331,0.14091,1.82884,0.11807,0.55423,-0.59838,0.36982,0.1046
3.19214,0.02425,-0.0264,2.3912,-0.11118,-0.27082,-0.12722,-0.08615,2.73089,-0.99006,1.80538,-0.05787,3.93521
1.04299,-0.33199,-0.30967,-0.06777,-0.04433,-0.00697,-0.08502,-0.05467,-0.04439,-0.13606,-0.44616,-0.02071,2.24445
0.17465,-0.34955,-0.12655,-0.26088,1.42859,-0.03646,2.07948,-0.04321,2.4154,2.64015,4.04658,0.99257,1.90911
4.74715,3.92852,-0.14309,1.24072,-0.0591,2.43938,0.3281,0.07936,1.34065,0.60325,6.07196,0.37402,-1.23609
-0.63214,0.04588,-0.12887,-0.17044,0.36085,-1.30335,0.257,0.30122,2.09212,-0.55261,2.48743,-0.12,2.65672
5.0253,3.94799,0.06406,0.19324,-0.13499,2.71109,1.54122,-0.04424,0.8504,-0.10036,3.68431,0.00461,0.19829
3.7963,0.92604,-0.05158,-0.18424,-0.13315,3.34358,-0.1584,-0.0405,-0.07077,0.59454,4.8886,0.02117,2.33864
5.00939,2.67128,-0.17335,0.47212,0.63272,4.55884,0.63147,0.95708,0.40563,0.13427,1.8439,0.23974,3.71519
4.76164,3.52059,0.3732,-0.10052,-0.0801,3.85038,0.15875,0.31776,-0.77169,-0.08318,3.31911,0.5225,4.13676
4.39505,2.68682,-0.08945,1.75135,-0.08096,0.25522,0.88464,-0.17562,-0.09734,-0.18002,5.31683,1.31198,-0.5576
4.53741,2.02257,-0.01502,0.41748,-0.17312,4.76474,1.19526,0.66139,-0.11013,-0.03447,0.99065,-0.15433,4.01805
3.53987,1.37818,-0.31104,-0.28751,2.9548,0.40611,0.20173,-0.14541,-0.51329,-0.04101,0.4038,0.78744,4.41196
4.86539,1.68655,-0.09365,-0.01771,1.08024,-0.0451,-0.17909,-0.16984,-0.64696,-0.16733,2.67419,1.40859,2.71738
4.76849,1.2054,0.53322,1.43071,0.19031,4.75562,0.39558,0.40593,-0.01956,-0.02468,0.71374,0.21694,3.75872
4.44882,1.67942,0.23065,3.52558,1.26139,0.87745,-0.20473,-0.11307,4.57982,1.83955,3.80995,1.5144,-1.27821
0.4183,0.95967,0.16016,0.19566,-0.24919,-0.02565,1.15709,0.72154,1.66232,0.96376,3.42143,0.88351,3.3532
3.7001,0.63602,-0.75899,2.51748,0.08282,0.49361,0.65942,-0.21207,3.99103,6.69533,6.18307,-0.13002,0.86902
4.87178,1.8672,0.95496,3.46508,0.29857,0.13344,1.04544,0.81818,5.66178,1.62304,4.02443,0.92343,2.1072
2.12579,0.85775,1.62219,0.85554,-0.13745,-0.07672,-0.12042,-0.07259,3.30406,-0.01911,2.00831,-0.01527,-2.33384
4.64318,-0.20747,-0.10296,-0.06809,-0.01062,3.43453,-0.08462,1.27922,-0.27265,0.89101,2.18345,0.87075,3.68564
4.2682,3.25823,-0.05581,-0.00085,-0.34455,4.53401,1.22817,-0.06533,-0.24651,1.21813,2.36989,1.10969,4.21247
4.60707,-0.00179,0.42589,-0.35939,2.8657,0.03667,-0.08365,0.35331,-0.44174,-0.1761,2.52209,-0.18586,4.23582
5.26299,0.14983,-0.08352,-0.11866,0.12826,4.97824,0.69123,0.07989,-0.17081,0.07383,3.86187,0.43217,4.99054
1.75675,1.26852,-0.30156,0.33022,-0.31616,0.5913,2.3944,0.59041,1.08245,-0.44386,1.50547,-0.09819,1.96594
-0.28647,0.05804,-0.34885,-0.29847,-0.01029,-0.08039,-0.12433,-0.11978,-0.18408,-0.17512,1.26605,0.3085,2.2885
4.96814,1.14816,-0.16291,0.89338,4.14307,0.60157,-0.29973,-0.14669,0.92132,0.29593,2.74816,-0.12068,4.20468
3.26448,-0.24329,-0.11524,3.00718,-0.00646,0.03402,0.99996,-0.05195,2.22691,0.56012,-0.42043,0.29181,0.45453
4.32105,2.99545,3.34863,0.60708,0.55283,0.24447,0.72136,2.12165,1.62517,4.13609,1.51308,0.47981,0.05246
-0.14634,0.36029,-0.13336,-0.15329,-0.06995,-0.05213,-0.00708,-0.06381,-0.15405,-0.1487,1.28307,1.53369,2.78375
-0.06024,-0.59128,0.84061,-0.00707,-0.07675,-0.25693,-0.04859,-0.2616,-0.19924,0.79871,1.88853,1.24117,-0.58402
2.75235,0.60446,-0.14349,1.82607,0.74004,-0.03509,0.28213,0.38833,3.8279,1.73095,3.43957,-0.17976,0.09468
4.62188,2.69301,-0.74344,0.30635,1.57257,4.10912,0.76514,0.51013,0.34683,-0.18518,-0.99351,-0.13265,3.68842
4.42562,2.00718,-0.26333,1.25596,3.62519,-0.28275,-0.14176,-0.11997,0.78076,0.68813,1.35227,1.17512,4.46694
5.06288,0.3923,0.54491,-0.08139,3.67279,0.73297,-0.06985,0.24821,0.78379,-0.21852,2.25483,0.96456,4.03821
4.18967,1.46353,-0.04941,-0.19362,0.05495,-0.4585,-0.17782,-0.18872,-0.08805,-0.15888,0.74383,0.56595,4.6001
4.61914,0.48773,-0.19272,1.54761,-0.13973,4.51309,-0.04435,-0.1715,1.05359,-0.16869,1.16178,0.19967,4.40367
0.76213,1.85888,-0.04737,-0.18373,-0.17285,-0.11654,0.05297,0.68717,0.2212,-0.10893,1.33407,-0.13841,3.86811
4.72364,0.94786,-0.1666,2.80706,2.585,-0.33524,-0.08191,-0.03325,4.37314,1.80441,3.64388,0.953,1.99109
4.87913,3.48853,-0.01302,0.23723,0.31248,2.14569,-0.12419,0.71411,0.19073,-0.16016,6.02073,0.29805,2.58755
-1.30679,-0.37834,-0.00932,0.61902,0.40761,-0.17359,0.5496,0.48129,-0.08547,-0.16237,2.25228,0.28316,-0.79817
-0.00419,1.16303,-0.0612,-0.10164,-0.07139,-0.15988,0.16255,-0.02807,3.27764,-0.08222,1.85309,-0.18907,0.05409
4.33055,-0.06291,-0.02398,3.47255,1.00667,-0.1218,-0.64068,-0.1059,4.96537,2.42943,4.05913,1.17186,-1.26529
4.63695,3.31113,0.59738,-0.09502,-0.33441,4.48498,0.41314,0.65091,-0.20692,-0.07507,1.8523,0.22785,3.64056
0.88279,0.24873,-0.05196,-0.08327,-0.16473,-0.03621,-0.48208,0.44333,1.26345,0.8809,3.09049,0.64954,0.47924
4.04752,3.28217,-0.09103,-0.16423,-0.18634,3.57005,0.43324,0.22158,0.88084,-0.07225,2.35398,-0.02007,3.38685
3.77648,0.81839,-0.0151,0.23703,1.94528,-0.13486,0.04073,-0.01332,4.30185,1.90292,3.46334,0.12254,0.81208
4.86997,0.56895,0.56489,-0.13422,4.4984,0.62837,0.02294,0.77228,0.46688,0.88669,4.94286,-0.05489,5.5203
4.23525,3.15992,0.49172,-0.39919,-0.13618,4.34534,-0.04773,-0.00159,0.39002,-0.15037,2.4554,0.35479,3.98383
4.4618,0.04018,-0.05758,0.15615,0.13192,4.14104,-0.00062,0.63907,0.51951,-0.24891,1.65654,-0.16403,4.43651
4.69951,0.99315,-0.12968,1.53461,-0.15334,-0.06412,1.1002,-0.11178,-0.1719,-0.12205,1.29764,0.66884,5.7554
4.54201,0.10565,-0.29691,-0.14071,0.63362,4.45963,0.62052,0.58222,0.6677,-0.17188,-0.18624,0.24933,3.47244
4.10111,2.79984,0.13593,1.58777,0.55292,-0.17808,1.3437,-0.10054,5.06816,0.54815,4.46247,0.01082,-0.14541
3.70987,1.4941,2.95765,0.15399,-0.11123,-0.23985,0.2409,1.19723,0.45521,2.07755,0.81675,-0.17728,-0.24645
5.38197,1.37939,1.03277,-0.04233,0.57503,0.68753,0.95191,-0.17734,3.71783,5.26374,2.15719,0.3882,1.79331
4.99836,0.41849,-0.16704,-0.15322,1.24937,4.276,1.9762,-0.00181,-0.17044,-0.33858,2.8582,-0.15332,4.61245
3.90691,1.91023,2.91563,-0.30394,-0.16395,-0.0217,0.31093,1.37612,1.73066,1.30887,6.12183,-0.01308,0.43832
4.52902,0.13171,-0.14149,0.33965,-0.01097,4.41131,0.06196,-0.15404,-0.10316,0.37081,1.8158,0.46032,4.69435
4.69839,2.4957,-0.22566,0.77787,3.53393,1.65392,-0.05473,0.384,1.303,0.80155,3.31575,0.33543,5.19064
4.96284,1.12025,-0.04078,4.55904,1.18402,0.78742,1.71559,-0.189,4.78613,1.6997,3.58549,0.42265,1.96198
4.63148,3.62829,0.83361,-0.14868,0.06617,-0.03327,-0.08527,1.24813,0.7476,1.00052,4.48137,1.19083,0.09345
2.42167,-0.10902,-0.03978,0.46343,-0.01338,-0.06855,1.7673,-0.11197,1.62711,1.58564,2.11268,0.56068,-0.66247
4.64622,3.04151,3.12678,0.35176,-0.12575,-0.06126,-0.28898,2.54445,1.42265,3.37777,3.81753,0.31202,2.30939
4.44122,2.00171,-0.3327,0.5669,3.41188,-0.192,1.58795,0.40107,0.15226,-0.23438,3.26435,1.12745,5.7411
4.07278,-0.30936,-0.12707,1.91288,-0.01478,0.24335,0.97056,0.35365,4.18259,2.0653,3.54489,0.78741,1.01207
2.09088,0.19963,-0.11389,2.57355,-0.22599,0.32966,-0.23894,-0.13233,2.88377,0.94087,2.32969,-0.02819,0.01921
4.49557,3.79633,3.44174,1.40609,-0.01423,0.20422,0.28266,3.05553,1.98555,0.56184,2.43071,0.06169,-2.45202
2.24581,0.38025,-0.14787,2.53521,-0.19213,-0.18423,-0.15035,-0.07815,3.17638,0.53468,1.62492,0.17547,-1.6081
4.22293,2.70648,1.6707,-0.13043,-0.31443,-0.01025,-0.06961,1.13511,-0.65217,-0.16532,1.29381,0.06152,1.46364
4.84265,2.1057,-0.15245,0.2063,0.16501,4.94772,-0.0072,-0.00175,-0.11949,-0.10828,0.92635,0.83666,3.31276
2.69011,-0.15396,-0.12912,-0.0775,0.5635,-0.18228,-0.03298,-0.14455,4.02223,0.67107,4.05278,0.89618,-1.06328
4.05975,2.14434,0.44082,-0.10781,2.88313,0.11871,-0.12044,-0.06846,-0.14287,1.77822,2.49733,0.21938,4.50192
0.33311,-0.31564,-0.03938,-0.02806,-0.00375,-0.14679,-0.01447,-0.12041,1.10039,0.7195,1.83332,0.45147,2.60958
4.16617,2.90231,-0.20596,-0.15161,-0.14474,1.50226,0.21883,-0.02154,-0.15657,0.8269,3.57459,0.58625,-1.27538
5.04784,4.69551,3.93439,0.14609,-0.11001,-0.17211,1.44979,2.86019,1.44595,0.5692,1.78138,0.8672,0.23246
4.44341,2.12353,0.51389,0.01575,3.93127,0.67735,-0.00141,-0.0822,-0.38857,0.47171,2.31392,-0.11032,5.272
4.84931,1.99657,-0.19856,2.25512,0.28414,5.24883,0.62269,1.0116,0.51945,-0.07962,1.19987,1.25765,3.80609
4.54077,4.32425,-0.28858,1.34989,-0.04886,3.39568,1.17823,0.80357,-0.65956,-0.12854,4.86556,1.14384,-0.3803
2.31344,0.41434,0.61616,-0.16816,-0.12215,-0.00399,-0.15894,-0.01392,-0.12241,0.85667,3.56873,-0.00973,0.21022
5.0821,-1.12141,0.61675,4.14562,1.96795,-0.19367,-0.1748,-0.46597,4.90844,1.10305,4.13002,0.18536,-0.29375
5.02319,-0.31821,-0.42624,0.96318,-0.05637,3.47636,0.02887,-0.1178,0.20438,0.3609,0.50705,-0.00614,4.70368
5.02166,1.73624,-0.13128,3.90826,1.71137,0.58121,0.6559,-0.08583,4.44837,3.44858,3.59767,0.69989,0.85394
3.88376,2.55462,-0.12428,-0.67855,0.85638,3.90855,0.23007,0.58137,1.11503,0.50668,2.33278,1.11051,4.29062
4.23183,3.18029,-0.19325,0.94362,1.34764,-0.01118,0.85861,-0.08632,1.27457,-0.16357,2.92923,-0.06672,4.5447
4.37826,0.63206,-0.11147,-0.60406,3.79356,0.83855,-1.07421,0.12828,-0.17853,3.13897,1.91876,1.62977,3.84887
-0.14151,0.014,0.96874,0.89605,-0.08653,-0.52766,-0.19508,-0.00065,-0.25123,-0.19342,2.06354,-0.03783,-0.81941
5.04143,2.39437,1.56019,-0.10959,1.08181,4.75755,0.76064,0.28759,0.48541,0.37038,1.31916,0.05242,4.25565
-0.5401,-0.55909,-0.3168,0.08865,0.70434,-0.49608,-0.15183,-0.05967,-0.21763,-0.00959,0.79245,0.60695,1.33725
4.44707,3.82536,-0.01818,-0.36237,-0.09731,4.25636,0.85938,0.71539,0.86638,-0.98722,1.02834,0.74868,3.33434
5.02217,3.32048,-0.17875,1.68751,3.18026,4.35089,0.80826,0.94561,-0.27095,-0.43384,3.1765,2.07056,4.33029
3.93783,3.27723,-0.12285,0.65203,-0.112,0.38413,0.22862,0.78641,1.05965,-0.10011,4.44633,-0.01689,-1.64213
4.3872,3.00651,0.09494,-0.45299,3.65444,0.12734,-0.05436,-0.41142,-0.53783,0.45646,0.85218,0.1731,4.96052
4.48839,0.15593,-0.04852,4.14181,1.9382,0.01701,-0.02121,0.20412,5.23033,2.20866,4.60751,1.1168,0.92232
5.11912,-0.46661,-0.22468,0.27252,-0.07917,1.58667,-0.29813,0.34014,0.87943,-0.44368,1.45415,0.56076,4.3289
1.69572,0.09535,-0.13269,0.14755,-0.03952,-0.47587,-0.13073,0.3456,2.13041,-0.0299,2.92373,-0.01264,-1.42673
4.49038,0.96491,-0.01845,-0.18324,-0.04525,2.96048,0.21366,-0.08409,0.07194,0.3195,3.22736,0.20323,4.08708
1.81005,0.2014,1.12046,-0.00162,0.05205,-0.13593,0.49109,-0.11148,1.5892,-0.01767,2.33959,0.53226,2.24629
5.27207,1.13075,0.58712,-0.16187,0.54445,4.25024,0.02532,0.34263,-0.06561,-0.1842,2.39191,0.2309,4.14894
4.95034,-1.01289,-0.15202,0.53326,3.36297,0.70789,0.36571,0.74298,0.91105,0.60176,2.04147,-0.12831,4.89079
4.62547,0.41347,-0.62178,-0.0601,-0.0428,4.64003,0.91374,0.80908,-0.29695,-0.19337,0.0902,1.60808,4.41156
4.6349,1.65978,-0.01864,1.36063,0.84751,4.63041,1.54994,1.07423,0.66597,1.49929,1.10545,1.08391,4.13924
4.74198,2.89295,-0.18132,0.85755,-0.37416,4.19823,-0.1216,0.08292,-0.20363,0.13878,2.29966,0.28295,3.2038
4.44902,1.43399,0.63797,0.18461,4.09423,1.71325,-0.04242,-0.13234,-0.52702,-0.14783,1.39706,-0.06108,3.2994
2.58103,1.17146,-0.15371,2.663,1.47131,-0.02204,-0.05141,-0.09158,2.95243,0.98524,2.81006,0.60868,0.49977
4.538,1.05427,0.54471,-0.21682,4.43652,1.78417,-0.11574,-0.06818,1.96194,3.00768,1.25025,0.32046,3.59279
5.61051,1.89359,-0.15647,1.08172,0.7763,5.63609,1.52068,1.16998,-0.11293,-0.12256,1.40286,-0.19334,4.0838
4.78979,3.48922,-0.11991,-0.14598,-0.09272,3.69442,-0.15979,0.52905,1.54372,-0.16679,1.9985,0.90547,3.53852
3.82514,-0.91675,-0.15733,0.47273,0.6941,0.37395,0.43389,0.86767,4.68913,2.93774,3.27835,0.70442,0.5221
4.01473,3.56014,-0.31828,0.37847,-0.13672,4.18332,3.5932,-0.17577,-0.40889,-0.03775,1.86089,0.18119,3.10861
3.78808,0.01007,-0.0604,-0.48574,2.55111,0.24586,1.4258,-0.20139,-0.17094,-0.24816,1.56024,-0.1314,4.12854
4.50358,-0.26329,-0.12693,-0.13207,-0.06799,2.08812,0.25741,1.0133,1.00263,-0.00628,-1.6075,-0.00423,4.03369
0.86824,0.29267,-0.68911,0.6747,-0.04084,-0.27772,1.46366,0.83046,0.61829,0.39081,2.48504,0.34831,-0.84114
-0.55708,-0.32587,-0.1152,-0.12037,-0.12297,-0.11641,-0.33572,-0.00526,0.96673,-0.42192,1.33049,1.40937,0.71058
3.65702,2.71151,3.60171,-0.38149,-0.32529,-0.18897,0.32427,-0.21025,0.54472,0.25477,6.11522,-0.10501,0.22165
4.04565,2.55132,-0.15661,-0.26313,3.79105,1.84969,-0.08966,0.27462,-0.54171,-0.01802,1.94699,-0.07666,5.0567
4.48765,0.38606,-0.14607,3.58325,1.53086,1.24082,1.01073,-0.08265,5.52739,1.00033,4.65898,0.04977,2.03328
4.94198,-0.14162,0.70178,-0.23005,0.3397,3.51204,0.84821,0.79369,-0.02601,-0.1871,1.63961,-0.17513,4.12119
4.12505,-0.43156,-0.08351,2.18468,-0.75488,0.24875,-0.16075,-0.02189,4.42682,1.36849,3.74395,1.11175,0.36402
4.06529,-0.98217,-0.05717,0.28351,2.78878,-0.04306,-0.16759,0.21355,-0.01284,0.333,0.31372,0.52328,3.66877
0.55473,0.85155,-0.11408,2.03409,-0.11469,-0.01525,-0.18147,0.43825,2.62582,1.40833,2.36403,-0.18772,-0.61346
2.65543,-0.4035,-0.14593,0.61238,-0.04586,0.68137,-0.30512,0.17665,3.05562,-0.14861,3.53395,2.12206,0.71394
3.1643,0.78887,2.41356,-0.67484,-0.17052,0.63173,-0.07095,-0.03361,0.64035,-0.11081,7.46367,0.09742,0.45545
1.547,0.50319,-0.11614,-0.23885,-0.1619,-0.213,-0.20825,1.41228,1.4301,-0.08444,1.23423,1.55315,1.69877
4.30861,1.97867,-0.03622,-0.08347,1.498,-0.18354,0.24644,-0.04844,4.53717,1.59912,4.81106,0.39013,0.20729
1.34839,-0.61608,0.06852,-0.17619,-0.16992,0.98274,0.37095,0.44857,0.2451,-0.04254,0.24539,-0.16596,-0.38343
2.46278,4.34834,-0.06685,2.8218,1.19094,-0.56186,0.34883,-0.00106,3.18047,0.26787,3.25808,0.41588,1.47421
-0.17555,0.95981,-0.13884,0.16341,-0.02019,-0.08547,-0.05019,-0.07945,-0.0852,-0.13344,2.09836,-0.07828,-0.49989
4.39325,1.83221,-0.18105,0.88684,3.17996,-0.15454,-0.2686,-0.13098,0.23101,0.63483,2.31052,1.37129,4.35728
